https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume REP
1627848000000,2021-08-01 20:00:00,REP/USD,25.205,25.205,25.01,25.152,89.92388741184,3.57521817
1627844400000,2021-08-01 19:00:00,REP/USD,24.782,25.236,24.782,24.978,51.67837397592,2.06895564
1627840800000,2021-08-01 18:00:00,REP/USD,25.038,25.054,24.817,24.817,39.36015237141,1.58601573
1627837200000,2021-08-01 17:00:00,REP/USD,25.162,25.162,24.762,24.762,58.424377755900004,2.35943695
1627833600000,2021-08-01 16:00:00,REP/USD,24.801,25.104,24.63,25.104,46.12432679712,1.83732978
1627830000000,2021-08-01 15:00:00,REP/USD,25.055,25.209,24.849,24.849,39.60153845109,1.59368741
1627826400000,2021-08-01 14:00:00,REP/USD,24.93,25.213,24.812,25.09,97.3642527455,3.88059995
1627822800000,2021-08-01 13:00:00,REP/USD,25.153,25.153,24.796,25.013,35.88769165067,1.43476159
1627819200000,2021-08-01 12:00:00,REP/USD,25.089,25.321,24.987,25.188,53.22457993512,2.11309274
1627815600000,2021-08-01 11:00:00,REP/USD,24.773,25.142,24.708,24.819,53.70549482427,2.16388633
1627812000000,2021-08-01 10:00:00,REP/USD,25.719,25.719,25.03,25.03,211.47445819160004,8.44883972
1627808400000,2021-08-01 09:00:00,REP/USD,25.451,25.734,25.436,25.734,37.2641663079,1.44805185
1627804800000,2021-08-01 08:00:00,REP/USD,25.38,25.861,25.38,25.427,59.12277496528,2.32519664
1627801200000,2021-08-01 07:00:00,REP/USD,25.498,25.825,25.388,25.762,57.69501685662001,2.23953951
1627797600000,2021-08-01 06:00:00,REP/USD,25.376,25.783,25.376,25.46,49.8331477348,1.95731138
1627794000000,2021-08-01 05:00:00,REP/USD,25.444,25.834,25.38,25.453,50.47694845114,1.98314338
1627790400000,2021-08-01 04:00:00,REP/USD,25.49,25.781,25.425,25.781,49.80853467534,1.93198614
1627786800000,2021-08-01 03:00:00,REP/USD,25.415,25.812,25.415,25.5,52.6386504,2.0642608
1627783200000,2021-08-01 02:00:00,REP/USD,25.405,25.768,25.313,25.424,41.37001746192,1.62720333
1627779600000,2021-08-01 01:00:00,REP/USD,25.537,26.032,25.381,25.387,71.01453060458,2.79727934
1627776000000,2021-08-01 00:00:00,REP/USD,26.366,26.366,25.402,25.402,152.58556348334002,6.0068326700000005
1627772400000,2021-07-31 23:00:00,REP/USD,26.527,26.531,26.353,26.531,820.21563159172,30.91536812
1627768800000,2021-07-31 22:00:00,REP/USD,26.145,26.422,26.145,26.373,52.62250869123,1.99531751
1627765200000,2021-07-31 21:00:00,REP/USD,26.194,26.463,26.044,26.198,59.1764628779,2.25881605
1627761600000,2021-07-31 20:00:00,REP/USD,26.027,26.387,26.014,26.255,67.4233083892,2.56801784
1627758000000,2021-07-31 19:00:00,REP/USD,26.081,26.27,25.971,26.191,42.86742204558,1.63672338
1627754400000,2021-07-31 18:00:00,REP/USD,25.815,26.231,25.815,26.231,46.60622985726,1.77676146
1627750800000,2021-07-31 17:00:00,REP/USD,25.894,26.007,25.784,25.824,47.84983422816,1.85292109
1627747200000,2021-07-31 16:00:00,REP/USD,26.103,26.103,25.802,26.01,46.658960554500005,1.79388545
1627743600000,2021-07-31 15:00:00,REP/USD,26.09,26.18,25.882,25.882,39.59248065988,1.52973034
1627740000000,2021-07-31 14:00:00,REP/USD,25.779,26.303,25.779,26.303,103.79643698235,3.94618245
1627736400000,2021-07-31 13:00:00,REP/USD,26.011,26.19,25.758,26.067,51.345805604249996,1.96976275
1627732800000,2021-07-31 12:00:00,REP/USD,25.983,26.174,25.83,25.83,58.80786719219999,2.27672734
1627729200000,2021-07-31 11:00:00,REP/USD,25.848,26.19,25.838,25.988,47.078606879,1.81155175
1627725600000,2021-07-31 10:00:00,REP/USD,26.201,26.201,25.84,26.07,48.2612175441,1.85121663
1627722000000,2021-07-31 09:00:00,REP/USD,25.881,26.316,25.881,26.109,58.24814168943001,2.23096027
1627718400000,2021-07-31 08:00:00,REP/USD,26.05,26.19,25.814,26.102,47.335567981660006,1.81348433
1627714800000,2021-07-31 07:00:00,REP/USD,26.026,26.162,25.799,26.162,46.58380421346,1.7805903299999999
1627711200000,2021-07-31 06:00:00,REP/USD,25.937,26.01,25.747,26.01,48.199388499,1.8531099
1627707600000,2021-07-31 05:00:00,REP/USD,26.17,26.17,25.711,26.061,72.01956724536001,2.76349976
1627704000000,2021-07-31 04:00:00,REP/USD,25.97,26.178,25.823,26.138,47.71233708836,1.82540122
1627700400000,2021-07-31 03:00:00,REP/USD,26.056,26.056,25.711,25.973,51.889850269949996,1.99783815
1627696800000,2021-07-31 02:00:00,REP/USD,26.04,26.124,25.758,25.785,52.92454251915,2.05253219
1627693200000,2021-07-31 01:00:00,REP/USD,26.193,26.193,25.778,25.782,54.265500868080004,2.10478244
1627689600000,2021-07-31 00:00:00,REP/USD,26.489,27.152,25.821,25.821,5468.00814927954,211.76593273999998
1627686000000,2021-07-30 23:00:00,REP/USD,26.111,26.396,25.987,26.236,50.29601003476,1.91706091
1627682400000,2021-07-30 22:00:00,REP/USD,26.252,26.444,25.857,26.076,128.24350127172,4.918066469999999
1627678800000,2021-07-30 21:00:00,REP/USD,26.116,26.509,26.015,26.249,88.44322231852999,3.36939397
1627675200000,2021-07-30 20:00:00,REP/USD,25.734,26.241,25.691,25.943,383.46169111699004,14.78093093
1627671600000,2021-07-30 19:00:00,REP/USD,25.476,25.72,25.468,25.72,40.077458008799994,1.55822154
1627668000000,2021-07-30 18:00:00,REP/USD,25.42,25.842,25.42,25.842,51.340440946799994,1.9867054
1627664400000,2021-07-30 17:00:00,REP/USD,25.273,25.809,25.273,25.809,64.88360197788,2.51399132
1627660800000,2021-07-30 16:00:00,REP/USD,26.111,26.111,25.304,25.32,264.2743595604,10.43737597
1627657200000,2021-07-30 15:00:00,REP/USD,25.694,26.52,25.624,26.128,1276.07841576288,48.83949846
1627653600000,2021-07-30 14:00:00,REP/USD,25.125,25.934,25.125,25.934,364.88160988418,14.06962327
1627650000000,2021-07-30 13:00:00,REP/USD,25.077,25.557,24.967,25.194,51.887942173860004,2.05953569
1627646400000,2021-07-30 12:00:00,REP/USD,24.649,25.623,24.649,25.264,63.43923996032,2.5110528800000003
1627642800000,2021-07-30 11:00:00,REP/USD,24.841,25.138,24.8,24.8,1158.2814153440002,46.70489578
1627639200000,2021-07-30 10:00:00,REP/USD,24.801,25.112,24.631,24.841,543.80705828635,21.89151235
1627635600000,2021-07-30 09:00:00,REP/USD,24.865,24.977,24.435,24.8,615.281575808,24.80974096
1627632000000,2021-07-30 08:00:00,REP/USD,25.464,25.567,24.453,24.453,790.3446172993799,32.32096746
1627628400000,2021-07-30 07:00:00,REP/USD,25.267,26.044,25.022,25.513,1300.69082784744,50.98149288
1627624800000,2021-07-30 06:00:00,REP/USD,25.189,25.236,24.89,24.89,57.2519844714,2.30020026
1627621200000,2021-07-30 05:00:00,REP/USD,25.328,25.393,25.019,25.204,58.09751986500001,2.3050912500000003
1627617600000,2021-07-30 04:00:00,REP/USD,25.402,25.402,25.045,25.045,52.749494989700004,2.10618866
1627614000000,2021-07-30 03:00:00,REP/USD,25.579,25.602,25.387,25.387,36.28078053594,1.42910862
1627610400000,2021-07-30 02:00:00,REP/USD,25.586,25.622,25.264,25.304,58.363270629919995,2.30648398
1627606800000,2021-07-30 01:00:00,REP/USD,25.457,25.635,25.397,25.454,35.552241204480005,1.3967251200000002
1627603200000,2021-07-30 00:00:00,REP/USD,26.192,26.192,25.399,25.463,578.6170793551,22.7238377
1627599600000,2021-07-29 23:00:00,REP/USD,26.234,26.435,25.967,26.235,59.672682040949994,2.27454477
1627596000000,2021-07-29 22:00:00,REP/USD,26.029,26.182,25.706,25.862,60.17215488531999,2.32666286
1627592400000,2021-07-29 21:00:00,REP/USD,26.072,26.142,25.758,26.112,66.77515562496,2.55725933
1627588800000,2021-07-29 20:00:00,REP/USD,25.805,26.096,25.588,26.096,58.704253146560006,2.24954986
1627585200000,2021-07-29 19:00:00,REP/USD,25.403,25.837,25.351,25.616,2100.13294775232,81.98520252
1627581600000,2021-07-29 18:00:00,REP/USD,25.753,25.824,25.383,25.383,47.60178212598,1.87534106
1627578000000,2021-07-29 17:00:00,REP/USD,25.794,25.88,25.528,25.877,48.49426654689999,1.8740297
1627574400000,2021-07-29 16:00:00,REP/USD,25.733,25.74,25.424,25.475,60.298547503,2.36696948
1627570800000,2021-07-29 15:00:00,REP/USD,25.894,25.894,25.64,25.733,43.850384269150005,1.70405255
1627567200000,2021-07-29 14:00:00,REP/USD,25.954,26.002,25.76,25.892,48.47778630784,1.8723075200000001
1627563600000,2021-07-29 13:00:00,REP/USD,25.899,25.964,25.727,25.93,40.808088951399995,1.57377898
1627560000000,2021-07-29 12:00:00,REP/USD,25.586,25.993,25.586,25.843,53.98637949852,2.08901364
1627556400000,2021-07-29 11:00:00,REP/USD,25.801,26.107,25.628,25.949,53.15000992763001,2.04824887
1627552800000,2021-07-29 10:00:00,REP/USD,26.123,26.263,25.643,25.801,53.107622257189995,2.05835519
1627549200000,2021-07-29 09:00:00,REP/USD,25.776,26.131,25.776,25.806,40.0675207416,1.5526436
1627545600000,2021-07-29 08:00:00,REP/USD,25.915,25.915,25.494,25.509,62.43644801361,2.44762429
1627542000000,2021-07-29 07:00:00,REP/USD,25.847,25.86,25.496,25.783,52.21254997780001,2.0250766000000002
1627538400000,2021-07-29 06:00:00,REP/USD,26.032,26.032,25.579,25.626,60.589627762259994,2.36438101
1627534800000,2021-07-29 05:00:00,REP/USD,25.977,26.024,25.613,26.024,47.987074250160006,1.84395459
1627531200000,2021-07-29 04:00:00,REP/USD,25.759,25.997,25.517,25.706,53.506954170200004,2.0814967
1627527600000,2021-07-29 03:00:00,REP/USD,25.869,25.869,25.432,25.743,46.94560900916999,1.82362619
1627524000000,2021-07-29 02:00:00,REP/USD,25.757,25.984,25.532,25.532,58.6955313958,2.29890065
1627520400000,2021-07-29 01:00:00,REP/USD,26.157,26.157,25.51,25.608,45.2616880188,1.76748235
1627516800000,2021-07-29 00:00:00,REP/USD,26.315,26.626,25.78,25.78,1104.0662001564,42.82646238
1627513200000,2021-07-28 23:00:00,REP/USD,26.968,27.864,26.62,26.65,91.31285004399999,3.42637336
1627509600000,2021-07-28 22:00:00,REP/USD,26.412,27.016,26.189,26.637,64.25471754624,2.41223552
1627506000000,2021-07-28 21:00:00,REP/USD,26.283,26.487,26.039,26.487,48.885818692229996,1.84565329
1627502400000,2021-07-28 20:00:00,REP/USD,26.242,26.372,25.998,26.372,49.386613645,1.87269125
1627498800000,2021-07-28 19:00:00,REP/USD,26.148,26.251,25.889,26.247,36.584337117509996,1.39384833
1627495200000,2021-07-28 18:00:00,REP/USD,25.656,26.306,25.656,26.001,50.9918507496,1.9611496
1627491600000,2021-07-28 17:00:00,REP/USD,26.08,26.427,25.726,26.069,53.84714803043,2.06556247
1627488000000,2021-07-28 16:00:00,REP/USD,26.276,26.378,25.916,26.378,43.23246498626,1.63895917
1627484400000,2021-07-28 15:00:00,REP/USD,26.155,26.413,25.886,25.946,101.84698891592001,3.92534452
1627480800000,2021-07-28 14:00:00,REP/USD,26.1,26.304,25.806,26.05,48.1046971725,1.84662945
1627477200000,2021-07-28 13:00:00,REP/USD,26.148,26.153,25.797,26.131,48.116320247029996,1.84135013
1627473600000,2021-07-28 12:00:00,REP/USD,26.383,26.801,26.145,26.145,47.18855387295,1.80487871
1627470000000,2021-07-28 11:00:00,REP/USD,26.197,26.306,25.886,26.306,52.83345574570001,2.00841845
1627466400000,2021-07-28 10:00:00,REP/USD,26.02,26.236,25.786,26.037,91.91412603648,3.5301350400000002
1627462800000,2021-07-28 09:00:00,REP/USD,26.054,26.074,25.719,26.02,48.2668156014,1.85498907
1627459200000,2021-07-28 08:00:00,REP/USD,25.622,26.113,25.622,25.912,126.47333535239999,4.88087895
1627455600000,2021-07-28 07:00:00,REP/USD,26.221,26.221,25.455,25.455,47.47652803454999,1.86511601
1627452000000,2021-07-28 06:00:00,REP/USD,26.679,26.679,26.178,26.178,49.1905902714,1.8790813
1627448400000,2021-07-28 05:00:00,REP/USD,26.679,26.679,26.436,26.621,62.544335755999995,2.349436
1627444800000,2021-07-28 04:00:00,REP/USD,26.687,26.687,26.433,26.679,48.58293255225,1.82101775
1627441200000,2021-07-28 03:00:00,REP/USD,26.885,26.93,26.474,26.676,48.962551430519994,1.83545327
1627437600000,2021-07-28 02:00:00,REP/USD,27.076,27.232,26.686,26.859,254.64836440596002,9.48093244
1627434000000,2021-07-28 01:00:00,REP/USD,26.696,27.218,26.567,27.055,726.2287241741,26.84268062
1627430400000,2021-07-28 00:00:00,REP/USD,27.518,27.518,26.523,26.833,709.45708350238,26.43972286
1627426800000,2021-07-27 23:00:00,REP/USD,26.901,27.384,26.579,27.384,806.68427629608,29.45823387
1627423200000,2021-07-27 22:00:00,REP/USD,26.907,27.164,26.874,26.887,51.125694759930006,1.90150239
1627419600000,2021-07-27 21:00:00,REP/USD,26.309,27.165,26.309,26.898,65.50328214438,2.43524731
1627416000000,2021-07-27 20:00:00,REP/USD,26.385,26.578,26.063,26.063,52.15195718422,2.00099594
1627412400000,2021-07-27 19:00:00,REP/USD,26.067,26.648,26.067,26.396,56.447932842840004,2.13850329
1627408800000,2021-07-27 18:00:00,REP/USD,25.838,26.399,25.785,26.399,73.0063605828,2.7654972
1627405200000,2021-07-27 17:00:00,REP/USD,25.815,25.991,25.443,25.983,179.99144244828,6.92727716
1627401600000,2021-07-27 16:00:00,REP/USD,26.492,26.492,25.759,25.759,443.19681297326,17.20551314
1627398000000,2021-07-27 15:00:00,REP/USD,27.018,27.039,26.553,26.734,73.9211715181,2.76506215
1627394400000,2021-07-27 14:00:00,REP/USD,27.458,27.458,26.562,27.212,438.2152001002,16.10374835
1627390800000,2021-07-27 13:00:00,REP/USD,26.809,27.481,26.617,27.316,296.36453471844,10.84948509
1627387200000,2021-07-27 12:00:00,REP/USD,26.788,26.913,26.289,26.913,126.36731096520002,4.6954004000000005
1627383600000,2021-07-27 11:00:00,REP/USD,26.25,26.713,26.143,26.713,173.20217760939,6.48381603
1627380000000,2021-07-27 10:00:00,REP/USD,27.082,27.421,26.258,26.325,314.4383122725,11.9444753
1627376400000,2021-07-27 09:00:00,REP/USD,26.038,27.864,26.037,27.696,7784.937309722401,281.08525815
1627372800000,2021-07-27 08:00:00,REP/USD,25.47,26.382,25.33,26.382,735.44453616372,27.87675446
1627369200000,2021-07-27 07:00:00,REP/USD,25.159,25.891,25.101,25.462,730.9397817197,28.707084350000002
1627365600000,2021-07-27 06:00:00,REP/USD,24.973,25.364,24.973,25.093,144.57496836103002,5.76156571
1627362000000,2021-07-27 05:00:00,REP/USD,25.131,25.131,24.913,24.973,63.45273520469,2.54085353
1627358400000,2021-07-27 04:00:00,REP/USD,24.92,25.064,24.832,24.912,41.22233830368,1.65471814
1627354800000,2021-07-27 03:00:00,REP/USD,24.425,25.129,24.425,25.129,187.21939031510001,7.4503319
1627351200000,2021-07-27 02:00:00,REP/USD,24.945,25.25,24.431,24.431,212.49793755168002,8.69788128
1627347600000,2021-07-27 01:00:00,REP/USD,25.344,25.344,24.116,24.426,852.2742648392999,34.89209305
1627344000000,2021-07-27 00:00:00,REP/USD,26.957,27.694,25.3,25.3,6667.095861921,263.52157557
1627340400000,2021-07-26 23:00:00,REP/USD,27.618,27.618,26.757,26.889,2389.85001956583,88.87835247
1627336800000,2021-07-26 22:00:00,REP/USD,26.699,27.329,26.699,26.982,48.92984198424,1.81342532
1627333200000,2021-07-26 21:00:00,REP/USD,25.788,26.632,25.788,26.632,1542.7938910926403,57.930080020000005
1627329600000,2021-07-26 20:00:00,REP/USD,26.586,26.666,25.852,25.852,686.5012361019601,26.555053230000002
1627326000000,2021-07-26 19:00:00,REP/USD,26.597,27.05,26.557,27.05,62.801118047500005,2.32166795
1627322400000,2021-07-26 18:00:00,REP/USD,26.8,26.875,26.573,26.653,87.00763532207999,3.26445936
1627318800000,2021-07-26 17:00:00,REP/USD,26.303,26.697,26.257,26.697,85.76257501977,3.21244241
1627315200000,2021-07-26 16:00:00,REP/USD,26.68,26.68,26.255,26.396,135.79583796312,5.14456122
1627311600000,2021-07-26 15:00:00,REP/USD,26.481,27.005,26.481,26.772,83.03141595912,3.10142746
1627308000000,2021-07-26 14:00:00,REP/USD,26.402,26.701,26.365,26.481,165.33903599031,6.24368551
1627304400000,2021-07-26 13:00:00,REP/USD,26.813,26.893,26.082,26.449,314.04194864756,11.87349044
1627300800000,2021-07-26 12:00:00,REP/USD,27.389,27.389,26.926,27.121,91.91942616239999,3.3892344
1627297200000,2021-07-26 11:00:00,REP/USD,27.686,27.686,27.38,27.38,335.34728706699997,12.24789215
1627293600000,2021-07-26 10:00:00,REP/USD,27.985,28.087,27.457,27.686,1019.70094857472,36.83092352
1627290000000,2021-07-26 09:00:00,REP/USD,27.241,27.939,27.241,27.939,299.51261213820004,10.7202338
1627286400000,2021-07-26 08:00:00,REP/USD,27.129,27.814,27.129,27.616,579.6862925379199,20.99095787
1627282800000,2021-07-26 07:00:00,REP/USD,28.063,28.063,27.335,27.596,41.580490732440005,1.50675789
1627279200000,2021-07-26 06:00:00,REP/USD,27.301,27.301,27.301,27.301,194.871862502,7.137902
1627272000000,2021-07-26 04:00:00,REP/USD,27.985,27.985,27.283,27.283,201.93996123024002,7.40167728
1627268400000,2021-07-26 03:00:00,REP/USD,28.767,28.767,28.644,28.667,128.47378467718002,4.48159154
1627264800000,2021-07-26 02:00:00,REP/USD,28.673,28.794,28.503,28.503,509.35237553133,17.87013211
1627261200000,2021-07-26 01:00:00,REP/USD,29.767,30.727,27.383,27.675,5451.18954945975,196.97161877
1627257600000,2021-07-26 00:00:00,REP/USD,31.174,33.755,29.369,29.369,437.59973056688,14.90005552
1627254000000,2021-07-25 23:00:00,REP/USD,32.065,32.065,31.452,31.452,110.33964063060002,3.5081915500000003
1627250400000,2021-07-25 22:00:00,REP/USD,33.155,33.155,33.155,33.155,1066.6666386,32.17212
1627246800000,2021-07-25 21:00:00,REP/USD,32.7,33.45,32.7,33.45,1151.7336485745,34.43149921
1627239600000,2021-07-25 19:00:00,REP/USD,32.721,32.721,32.092,32.092,448.70558090536,13.98185158
1627236000000,2021-07-25 18:00:00,REP/USD,31.463,32.241,31.463,31.873,43.63045311866001,1.36888442
1627232400000,2021-07-25 17:00:00,REP/USD,32.2,32.551,32.059,32.061,2333.76278175606,72.79132846
1627228800000,2021-07-25 16:00:00,REP/USD,31.585,35.365,31.585,32.31,6548.9024179953,202.68964463
1627225200000,2021-07-25 15:00:00,REP/USD,30.921,32.029,30.523,31.526,734.51993255454,23.29886229
1627221600000,2021-07-25 14:00:00,REP/USD,30.832,31.323,29.45,30.448,888.6909628168,29.187170350000002
1627218000000,2021-07-25 13:00:00,REP/USD,32.464,32.464,31.045,31.604,1029.52403112756,32.57575089
1627214400000,2021-07-25 12:00:00,REP/USD,32.438,32.438,32.069,32.282,229.44770105898,7.10760489
1627210800000,2021-07-25 11:00:00,REP/USD,32.577,32.722,32.076,32.662,306.5027327726,9.3840773
1627207200000,2021-07-25 10:00:00,REP/USD,31.855,33.14,31.771,32.903,270.16685709455,8.21100985
1627203600000,2021-07-25 09:00:00,REP/USD,31.948,32.353,31.709,32.284,105.40418720887999,3.26490482
1627200000000,2021-07-25 08:00:00,REP/USD,32.355,32.467,32.112,32.306,53.749550738319996,1.66376372
1627196400000,2021-07-25 07:00:00,REP/USD,32.362,32.815,32.068,32.462,81.05378640558001,2.49688209
1627192800000,2021-07-25 06:00:00,REP/USD,33.016,33.139,32.178,32.683,52.08114358468,1.59352396
1627189200000,2021-07-25 05:00:00,REP/USD,32.185,33.661,32.126,32.998,643.8746926261999,19.5125369
1627185600000,2021-07-25 04:00:00,REP/USD,32.192,33.42,32.014,32.395,670.70890257635,20.70408713
1627182000000,2021-07-25 03:00:00,REP/USD,32.73,32.73,31.474,31.488,1217.19940660992,38.65597709
1627178400000,2021-07-25 02:00:00,REP/USD,35.088,35.088,33.032,33.817,3302.0056167161,97.6433633
1627174800000,2021-07-25 01:00:00,REP/USD,28.192,35.0,28.192,34.42,6656.4572824878005,193.38922959
1627171200000,2021-07-25 00:00:00,REP/USD,25.453,30.499,25.301,28.063,15039.157880014098,535.9069906999999
1627167600000,2021-07-24 23:00:00,REP/USD,23.728,27.727,23.728,25.592,6691.76612036632,261.47882621
1627164000000,2021-07-24 22:00:00,REP/USD,23.024,24.672,22.882,24.253,1415.45222104116,58.36194372
1627160400000,2021-07-24 21:00:00,REP/USD,22.644,23.476,22.644,23.07,54.2629919865,2.3521019499999998
1627156800000,2021-07-24 20:00:00,REP/USD,23.361,24.295,22.675,23.356,526.1450234812801,22.52718888
1627153200000,2021-07-24 19:00:00,REP/USD,22.586,23.026,22.515,23.0,51.384398669999996,2.23410429
1627149600000,2021-07-24 18:00:00,REP/USD,22.867,23.268,22.422,22.6,82.69906514200001,3.65925067
1627146000000,2021-07-24 17:00:00,REP/USD,22.499,22.903,22.239,22.418,70.62441605142,3.15034419
1627142400000,2021-07-24 16:00:00,REP/USD,22.683,23.091,22.183,22.594,380.88698839334,16.85788211
1627138800000,2021-07-24 15:00:00,REP/USD,23.088,23.59,22.726,22.726,47.3037224341,2.08148035
1627135200000,2021-07-24 14:00:00,REP/USD,23.233,23.618,22.951,23.395,105.7940929493,4.52208134
1627131600000,2021-07-24 13:00:00,REP/USD,24.215,24.216,23.027,23.027,272.26467310069,11.82371447
1627128000000,2021-07-24 12:00:00,REP/USD,23.198,23.292,22.692,23.29,280.20501094589997,12.03112971
1627124400000,2021-07-24 11:00:00,REP/USD,23.382,23.382,22.684,22.69,47.22940426740001,2.08150746
1627120800000,2021-07-24 10:00:00,REP/USD,23.075,23.47,22.602,23.172,696.7233580686,30.06746755
1627117200000,2021-07-24 09:00:00,REP/USD,23.437,23.556,23.171,23.193,45.357431269680006,1.95565176
1627113600000,2021-07-24 08:00:00,REP/USD,23.028,23.958,23.028,23.466,72.24862403196,3.07886406
1627110000000,2021-07-24 07:00:00,REP/USD,23.281,23.724,23.222,23.301,434.9747274070499,18.667642049999998
1627106400000,2021-07-24 06:00:00,REP/USD,24.294,24.294,23.084,23.606,75.43781270212001,3.19570502
1627102800000,2021-07-24 05:00:00,REP/USD,23.491,24.122,23.263,23.817,54.281505709200005,2.2791076
1627099200000,2021-07-24 04:00:00,REP/USD,23.911,24.236,23.53,23.643,113.38084488078,4.79553546
1627095600000,2021-07-24 03:00:00,REP/USD,24.405,25.201,24.295,24.295,507.0882290138501,20.87212303
1627092000000,2021-07-24 02:00:00,REP/USD,23.525,25.265,23.358,23.915,4102.192763886,171.5322084
1627088400000,2021-07-24 01:00:00,REP/USD,19.608,27.15,19.608,23.164,16172.407913839683,698.16991512
1627084800000,2021-07-24 00:00:00,REP/USD,17.371,19.462,17.352,19.462,630.54812785284,32.39893782
1627081200000,2021-07-23 23:00:00,REP/USD,16.384,16.885,16.384,16.885,32.67567116165,1.93518929
1627077600000,2021-07-23 22:00:00,REP/USD,16.445,16.724,16.371,16.371,31.115523633029998,1.90064893
1627074000000,2021-07-23 21:00:00,REP/USD,16.411,16.568,16.243,16.568,60.397890321679995,3.6454545099999995
1627070400000,2021-07-23 20:00:00,REP/USD,15.931,16.304,15.931,16.164,47.422775646000005,2.9338515
1627066800000,2021-07-23 19:00:00,REP/USD,15.812,16.081,15.812,15.894,38.515504081859994,2.4232731899999997
1627063200000,2021-07-23 18:00:00,REP/USD,15.738,15.98,15.738,15.785,29.3265262521,1.85787306
1627059600000,2021-07-23 17:00:00,REP/USD,15.855,16.043,15.711,15.979,45.196220400849995,2.8284761499999997
1627056000000,2021-07-23 16:00:00,REP/USD,15.998,16.035,15.73,15.877,26.29138779983,1.65594179
1627052400000,2021-07-23 15:00:00,REP/USD,16.076,16.162,15.913,16.162,28.09785793454,1.7385136700000001
1627048800000,2021-07-23 14:00:00,REP/USD,16.171,16.171,16.076,16.076,20.9441190478,1.30281905
1627045200000,2021-07-23 13:00:00,REP/USD,15.999,16.283,15.999,16.171,32.980112834719996,2.03946032
1627041600000,2021-07-23 12:00:00,REP/USD,15.852,16.171,15.803,15.911,46.33895312081,2.91238471
1627038000000,2021-07-23 11:00:00,REP/USD,15.843,15.973,15.843,15.906,24.94174639242,1.56807157
1627034400000,2021-07-23 10:00:00,REP/USD,15.867,15.938,15.733,15.739,28.47019730327,1.8088949300000001
1627030800000,2021-07-23 09:00:00,REP/USD,15.936,16.226,15.936,15.971,38.089492318030004,2.38491593
1627027200000,2021-07-23 08:00:00,REP/USD,16.232,16.415,16.09,16.333,38.383738062419994,2.35007274
1627023600000,2021-07-23 07:00:00,REP/USD,16.336,16.499,16.226,16.232,40.453041412,2.4921785
1627020000000,2021-07-23 06:00:00,REP/USD,16.421,16.421,16.316,16.316,23.130720525479997,1.41767103
1627016400000,2021-07-23 05:00:00,REP/USD,16.568,16.773,16.38,16.421,159.54424199019,9.71586639
1627012800000,2021-07-23 04:00:00,REP/USD,16.293,16.557,16.256,16.267,39.44640837281,2.42493443
1627009200000,2021-07-23 03:00:00,REP/USD,16.338,16.553,16.245,16.272,33.40641892896,2.05300018
1627005600000,2021-07-23 02:00:00,REP/USD,16.329,16.548,16.255,16.304,45.14267220751999,2.76880963
1627002000000,2021-07-23 01:00:00,REP/USD,16.157,16.559,16.157,16.341,42.0182195511,2.5713371
1626998400000,2021-07-23 00:00:00,REP/USD,16.405,16.509,16.155,16.423,637.7422476944198,38.832262539999995
1626994800000,2021-07-22 23:00:00,REP/USD,16.347,16.567,16.336,16.567,54.41211604116,3.28436748
1626991200000,2021-07-22 22:00:00,REP/USD,16.164,16.487,16.14,16.487,39.344462380219994,2.38639306
1626987600000,2021-07-22 21:00:00,REP/USD,16.471,16.485,16.197,16.197,43.494060336539995,2.68531582
1626984000000,2021-07-22 20:00:00,REP/USD,16.244,16.488,16.23,16.235,34.480927007149994,2.12386369
1626980400000,2021-07-22 19:00:00,REP/USD,16.254,16.508,16.226,16.508,36.83353046687999,2.2312533599999997
1626976800000,2021-07-22 18:00:00,REP/USD,16.236,16.402,16.129,16.402,33.81499270876001,2.06163838
1626973200000,2021-07-22 17:00:00,REP/USD,16.163,16.443,16.163,16.186,35.1723932738,2.1730133
1626969600000,2021-07-22 16:00:00,REP/USD,16.194,16.434,16.066,16.129,33.55893723683,2.08065827
1626966000000,2021-07-22 15:00:00,REP/USD,16.004,16.176,15.927,16.044,25.605482125440002,1.59595376
1626962400000,2021-07-22 14:00:00,REP/USD,15.828,16.146,15.828,15.95,36.182226014,2.26847812
1626958800000,2021-07-22 13:00:00,REP/USD,15.889,16.125,15.86,16.114,37.13018109864,2.30421876
1626955200000,2021-07-22 12:00:00,REP/USD,15.811,15.97,15.769,15.817,34.87870618131,2.20514043
1626951600000,2021-07-22 11:00:00,REP/USD,15.625,16.024,15.625,15.758,40.377622078739996,2.56235703
1626948000000,2021-07-22 10:00:00,REP/USD,15.593,15.72,15.538,15.72,25.9300263444,1.64949277
1626944400000,2021-07-22 09:00:00,REP/USD,15.896,16.113,15.562,15.562,33.10247627058,2.12713509
1626940800000,2021-07-22 08:00:00,REP/USD,15.853,16.192,15.853,16.154,45.59707243062,2.82264903
1626937200000,2021-07-22 07:00:00,REP/USD,15.711,16.132,15.711,15.888,59.6157337008,3.7522491000000002
1626933600000,2021-07-22 06:00:00,REP/USD,15.612,15.891,15.61,15.637,37.391240529150004,2.3912029500000003
1626930000000,2021-07-22 05:00:00,REP/USD,15.758,15.852,15.552,15.552,36.942483628800005,2.3754169000000003
