https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume AID
1581080400,2020-02-07 13:00:00,AID/USD,0.009758,0.009758,0.009758,0.009758,0.0,0.0
1581076800,2020-02-07 12:00:00,AID/USD,0.009758,0.009758,0.009758,0.009758,0.0,0.0
1581073200,2020-02-07 11:00:00,AID/USD,0.009758,0.009758,0.009758,0.009758,0.0,0.0
1581069600,2020-02-07 10:00:00,AID/USD,0.009758,0.009758,0.009758,0.009758,0.0,0.0
1581066000,2020-02-07 09:00:00,AID/USD,0.009758,0.009758,0.009758,0.009758,0.0,0.0
1581062400,2020-02-07 08:00:00,AID/USD,0.009758,0.009758,0.009758,0.009758,0.0,0.0
1581058800,2020-02-07 07:00:00,AID/USD,0.009758,0.009758,0.009758,0.009758,0.0,0.0
1581055200,2020-02-07 06:00:00,AID/USD,0.009758,0.009758,0.009758,0.009758,0.0,0.0
1581051600,2020-02-07 05:00:00,AID/USD,0.009758,0.009758,0.009758,0.009758,0.0,0.0
1581048000,2020-02-07 04:00:00,AID/USD,0.009758,0.009758,0.009758,0.009758,0.0,0.0
1581044400,2020-02-07 03:00:00,AID/USD,0.009758,0.009758,0.009758,0.009758,0.0,0.0
1581040800,2020-02-07 02:00:00,AID/USD,0.009758,0.009758,0.009758,0.009758,0.0,0.0
1581037200,2020-02-07 01:00:00,AID/USD,0.009758,0.009758,0.009758,0.009758,0.0,0.0
1581033600,2020-02-07 00:00:00,AID/USD,0.009758,0.009758,0.009758,0.009758,0.0,0.0
1581030000,2020-02-06 23:00:00,AID/USD,0.009758,0.009758,0.009758,0.009758,0.0,0.0
1581026400,2020-02-06 22:00:00,AID/USD,0.009758,0.009758,0.009758,0.009758,8.685,890.0
1581022800,2020-02-06 21:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1581019200,2020-02-06 20:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1581015600,2020-02-06 19:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1581012000,2020-02-06 18:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1581008400,2020-02-06 17:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1581004800,2020-02-06 16:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1581001200,2020-02-06 15:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580997600,2020-02-06 14:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580994000,2020-02-06 13:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580990400,2020-02-06 12:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580986800,2020-02-06 11:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580983200,2020-02-06 10:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580979600,2020-02-06 09:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580976000,2020-02-06 08:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580972400,2020-02-06 07:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580968800,2020-02-06 06:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580965200,2020-02-06 05:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580961600,2020-02-06 04:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580958000,2020-02-06 03:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580954400,2020-02-06 02:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580950800,2020-02-06 01:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580947200,2020-02-06 00:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580943600,2020-02-05 23:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580940000,2020-02-05 22:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580936400,2020-02-05 21:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580932800,2020-02-05 20:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580929200,2020-02-05 19:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580925600,2020-02-05 18:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580922000,2020-02-05 17:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580918400,2020-02-05 16:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580914800,2020-02-05 15:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580911200,2020-02-05 14:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580907600,2020-02-05 13:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580904000,2020-02-05 12:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580900400,2020-02-05 11:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580896800,2020-02-05 10:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580893200,2020-02-05 09:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580889600,2020-02-05 08:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580886000,2020-02-05 07:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580882400,2020-02-05 06:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580878800,2020-02-05 05:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580875200,2020-02-05 04:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580871600,2020-02-05 03:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580868000,2020-02-05 02:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580864400,2020-02-05 01:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580860800,2020-02-05 00:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580857200,2020-02-04 23:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580853600,2020-02-04 22:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580850000,2020-02-04 21:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580846400,2020-02-04 20:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580842800,2020-02-04 19:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580839200,2020-02-04 18:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580835600,2020-02-04 17:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580832000,2020-02-04 16:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580828400,2020-02-04 15:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580824800,2020-02-04 14:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580821200,2020-02-04 13:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580817600,2020-02-04 12:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580814000,2020-02-04 11:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580810400,2020-02-04 10:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580806800,2020-02-04 09:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580803200,2020-02-04 08:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580799600,2020-02-04 07:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580796000,2020-02-04 06:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580792400,2020-02-04 05:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580788800,2020-02-04 04:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580785200,2020-02-04 03:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580781600,2020-02-04 02:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580778000,2020-02-04 01:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580774400,2020-02-04 00:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580770800,2020-02-03 23:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580767200,2020-02-03 22:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580763600,2020-02-03 21:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580760000,2020-02-03 20:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580756400,2020-02-03 19:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580752800,2020-02-03 18:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580749200,2020-02-03 17:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580745600,2020-02-03 16:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580742000,2020-02-03 15:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580738400,2020-02-03 14:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580734800,2020-02-03 13:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580731200,2020-02-03 12:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580727600,2020-02-03 11:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580724000,2020-02-03 10:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580720400,2020-02-03 09:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580716800,2020-02-03 08:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580713200,2020-02-03 07:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580709600,2020-02-03 06:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580706000,2020-02-03 05:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580702400,2020-02-03 04:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580698800,2020-02-03 03:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580695200,2020-02-03 02:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580691600,2020-02-03 01:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580688000,2020-02-03 00:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580684400,2020-02-02 23:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580680800,2020-02-02 22:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580677200,2020-02-02 21:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580673600,2020-02-02 20:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580670000,2020-02-02 19:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580666400,2020-02-02 18:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580662800,2020-02-02 17:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580659200,2020-02-02 16:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580655600,2020-02-02 15:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580652000,2020-02-02 14:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580648400,2020-02-02 13:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580644800,2020-02-02 12:00:00,AID/USD,0.01278,0.01278,0.01278,0.01278,0.0,0.0
1580641200,2020-02-02 11:00:00,AID/USD,0.01299,0.01299,0.01278,0.01278,8.001,626.0
1580637600,2020-02-02 10:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580634000,2020-02-02 09:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580630400,2020-02-02 08:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580626800,2020-02-02 07:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580623200,2020-02-02 06:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580619600,2020-02-02 05:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580616000,2020-02-02 04:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580612400,2020-02-02 03:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580608800,2020-02-02 02:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580605200,2020-02-02 01:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580601600,2020-02-02 00:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580598000,2020-02-01 23:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580594400,2020-02-01 22:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580590800,2020-02-01 21:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580587200,2020-02-01 20:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580583600,2020-02-01 19:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580580000,2020-02-01 18:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580576400,2020-02-01 17:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580572800,2020-02-01 16:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580569200,2020-02-01 15:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580565600,2020-02-01 14:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580562000,2020-02-01 13:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580558400,2020-02-01 12:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580554800,2020-02-01 11:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580551200,2020-02-01 10:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580547600,2020-02-01 09:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580544000,2020-02-01 08:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580540400,2020-02-01 07:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580536800,2020-02-01 06:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580533200,2020-02-01 05:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580529600,2020-02-01 04:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580526000,2020-02-01 03:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580522400,2020-02-01 02:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580518800,2020-02-01 01:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580515200,2020-02-01 00:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580511600,2020-01-31 23:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580508000,2020-01-31 22:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580504400,2020-01-31 21:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580500800,2020-01-31 20:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580497200,2020-01-31 19:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580493600,2020-01-31 18:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580490000,2020-01-31 17:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580486400,2020-01-31 16:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580482800,2020-01-31 15:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580479200,2020-01-31 14:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580475600,2020-01-31 13:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580472000,2020-01-31 12:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580468400,2020-01-31 11:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580464800,2020-01-31 10:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580461200,2020-01-31 09:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580457600,2020-01-31 08:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580454000,2020-01-31 07:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580450400,2020-01-31 06:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580446800,2020-01-31 05:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580443200,2020-01-31 04:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580439600,2020-01-31 03:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580436000,2020-01-31 02:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580432400,2020-01-31 01:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580428800,2020-01-31 00:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580425200,2020-01-30 23:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580421600,2020-01-30 22:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580418000,2020-01-30 21:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580414400,2020-01-30 20:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580410800,2020-01-30 19:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580407200,2020-01-30 18:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580403600,2020-01-30 17:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580400000,2020-01-30 16:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580396400,2020-01-30 15:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580392800,2020-01-30 14:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580389200,2020-01-30 13:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580385600,2020-01-30 12:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580382000,2020-01-30 11:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580378400,2020-01-30 10:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580374800,2020-01-30 09:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580371200,2020-01-30 08:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580367600,2020-01-30 07:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580364000,2020-01-30 06:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580360400,2020-01-30 05:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580356800,2020-01-30 04:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580353200,2020-01-30 03:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580349600,2020-01-30 02:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580346000,2020-01-30 01:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580342400,2020-01-30 00:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580338800,2020-01-29 23:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580335200,2020-01-29 22:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580331600,2020-01-29 21:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580328000,2020-01-29 20:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580324400,2020-01-29 19:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580320800,2020-01-29 18:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580317200,2020-01-29 17:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580313600,2020-01-29 16:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580310000,2020-01-29 15:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580306400,2020-01-29 14:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580302800,2020-01-29 13:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580299200,2020-01-29 12:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580295600,2020-01-29 11:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580292000,2020-01-29 10:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580288400,2020-01-29 09:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580284800,2020-01-29 08:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580281200,2020-01-29 07:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580277600,2020-01-29 06:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580274000,2020-01-29 05:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580270400,2020-01-29 04:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580266800,2020-01-29 03:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580263200,2020-01-29 02:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580259600,2020-01-29 01:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580256000,2020-01-29 00:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580252400,2020-01-28 23:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580248800,2020-01-28 22:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580245200,2020-01-28 21:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580241600,2020-01-28 20:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580238000,2020-01-28 19:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580234400,2020-01-28 18:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580230800,2020-01-28 17:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580227200,2020-01-28 16:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580223600,2020-01-28 15:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580220000,2020-01-28 14:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580216400,2020-01-28 13:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580212800,2020-01-28 12:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580209200,2020-01-28 11:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580205600,2020-01-28 10:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580202000,2020-01-28 09:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580198400,2020-01-28 08:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580194800,2020-01-28 07:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580191200,2020-01-28 06:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580187600,2020-01-28 05:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580184000,2020-01-28 04:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580180400,2020-01-28 03:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580176800,2020-01-28 02:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580173200,2020-01-28 01:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580169600,2020-01-28 00:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580166000,2020-01-27 23:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580162400,2020-01-27 22:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580158800,2020-01-27 21:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580155200,2020-01-27 20:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580151600,2020-01-27 19:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580148000,2020-01-27 18:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580144400,2020-01-27 17:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580140800,2020-01-27 16:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580137200,2020-01-27 15:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580133600,2020-01-27 14:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580130000,2020-01-27 13:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580126400,2020-01-27 12:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580122800,2020-01-27 11:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
1580119200,2020-01-27 10:00:00,AID/USD,0.01299,0.01299,0.01299,0.01299,0.0,0.0
